# Error rates per (T, variant, condition, category) — judge-labeled
# Generated: 2026-03-09T15:50:28.330916
# Rows: 3528
# Script: generate_publication_item_set.py
temperature,variant,condition_name,dataset_category,error_rate,n_trials,refusal_rate
0.6,instruct_dpo,asch_history_5,opinion,0.62,50,0.0
0.6,instruct_dpo,asch_history_5,reasoning,0.54,50,0.0
0.6,instruct_dpo,asch_history_5,science,0.7708333333333334,48,0.0
0.6,instruct_dpo,asch_history_5,truthfulness,0.38636363636363635,44,0.0
0.6,instruct_dpo,asch_zhu_unbiased_da,general,0.8,50,0.14
0.6,instruct_dpo,asch_zhu_unbiased_da,knowledge,0.86,50,0.12
0.6,instruct_dpo,asch_zhu_unbiased_da,math,0.8181818181818182,99,0.32323232323232326
0.6,instruct_dpo,asch_zhu_unbiased_da,opinion,0.86,50,0.08
0.6,instruct_dpo,asch_zhu_unbiased_da,reasoning,0.82,50,0.08
0.6,instruct_dpo,asch_zhu_unbiased_da,science,0.86,50,0.34
0.6,instruct_dpo,asch_zhu_unbiased_da,truthfulness,0.9318181818181818,44,0.11363636363636363
0.6,instruct_dpo,asch_zhu_unbiased_diverse_plain,general,0.9,50,0.16
0.6,instruct_dpo,asch_zhu_unbiased_diverse_plain,knowledge,0.84,50,0.18
0.6,instruct_dpo,asch_zhu_unbiased_diverse_plain,math,0.8585858585858586,99,0.37373737373737376
0.6,instruct_dpo,asch_zhu_unbiased_diverse_plain,opinion,0.9,50,0.08
0.6,instruct_dpo,asch_zhu_unbiased_diverse_plain,reasoning,0.82,50,0.08
0.6,instruct_dpo,asch_zhu_unbiased_diverse_plain,science,0.86,50,0.14
0.6,instruct_dpo,asch_zhu_unbiased_diverse_plain,truthfulness,0.9772727272727273,44,0.13636363636363635
0.6,instruct_dpo,asch_zhu_unbiased_qd,general,0.94,50,0.1
0.6,instruct_dpo,asch_zhu_unbiased_qd,knowledge,0.84,50,0.12
0.6,instruct_dpo,asch_zhu_unbiased_qd,math,0.8484848484848485,99,0.20202020202020202
0.6,instruct_dpo,asch_zhu_unbiased_qd,opinion,0.94,50,0.0
0.6,instruct_dpo,asch_zhu_unbiased_qd,reasoning,0.88,50,0.04
0.6,instruct_dpo,asch_zhu_unbiased_qd,science,0.88,50,0.24
0.6,instruct_dpo,asch_zhu_unbiased_qd,truthfulness,0.8863636363636364,44,0.06818181818181818
0.6,instruct_dpo,asch_zhu_unbiased_unanimous_confident,general,0.94,50,0.2
0.6,instruct_dpo,asch_zhu_unbiased_unanimous_confident,knowledge,0.88,50,0.14
0.6,instruct_dpo,asch_zhu_unbiased_unanimous_confident,math,0.8282828282828283,99,0.1919191919191919
0.6,instruct_dpo,asch_zhu_unbiased_unanimous_confident,opinion,0.96,50,0.16
0.6,instruct_dpo,asch_zhu_unbiased_unanimous_confident,reasoning,0.86,50,0.08
0.6,instruct_dpo,asch_zhu_unbiased_unanimous_confident,science,0.92,50,0.28
0.6,instruct_dpo,asch_zhu_unbiased_unanimous_confident,truthfulness,0.9545454545454546,44,0.18181818181818182
0.6,instruct_dpo,asch_zhu_unbiased_unanimous_neutral,general,0.92,50,0.14
0.6,instruct_dpo,asch_zhu_unbiased_unanimous_neutral,knowledge,0.88,50,0.1
0.6,instruct_dpo,asch_zhu_unbiased_unanimous_neutral,math,0.8282828282828283,99,0.20202020202020202
0.6,instruct_dpo,asch_zhu_unbiased_unanimous_neutral,opinion,0.86,50,0.06
0.6,instruct_dpo,asch_zhu_unbiased_unanimous_neutral,reasoning,0.9,50,0.04
0.6,instruct_dpo,asch_zhu_unbiased_unanimous_neutral,science,0.9,50,0.28
0.6,instruct_dpo,asch_zhu_unbiased_unanimous_neutral,truthfulness,0.9090909090909091,44,0.11363636363636363
0.6,instruct_dpo,asch_zhu_unbiased_unanimous_plain,general,0.9,50,0.18
0.6,instruct_dpo,asch_zhu_unbiased_unanimous_plain,knowledge,0.9,50,0.14
0.6,instruct_dpo,asch_zhu_unbiased_unanimous_plain,math,0.7938144329896907,97,0.30927835051546393
0.6,instruct_dpo,asch_zhu_unbiased_unanimous_plain,opinion,0.9,50,0.08
0.6,instruct_dpo,asch_zhu_unbiased_unanimous_plain,reasoning,0.96,50,0.14
0.6,instruct_dpo,asch_zhu_unbiased_unanimous_plain,science,0.84,50,0.24
0.6,instruct_dpo,asch_zhu_unbiased_unanimous_plain,truthfulness,0.9318181818181818,44,0.13636363636363635
0.6,instruct_dpo,asch_zhu_unbiased_unanimous_uncertain,general,0.84,50,0.12
0.6,instruct_dpo,asch_zhu_unbiased_unanimous_uncertain,knowledge,0.88,50,0.08
0.6,instruct_dpo,asch_zhu_unbiased_unanimous_uncertain,math,0.7422680412371134,97,0.31958762886597936
0.6,instruct_dpo,asch_zhu_unbiased_unanimous_uncertain,opinion,0.88,50,0.0
0.6,instruct_dpo,asch_zhu_unbiased_unanimous_uncertain,reasoning,0.64,50,0.06
0.6,instruct_dpo,asch_zhu_unbiased_unanimous_uncertain,science,0.76,50,0.26
0.6,instruct_dpo,asch_zhu_unbiased_unanimous_uncertain,truthfulness,0.8409090909090909,44,0.06818181818181818
0.6,instruct_dpo,authoritative_bias,general,0.6666666666666666,48,0.0
0.6,instruct_dpo,authoritative_bias,knowledge,0.7142857142857143,49,0.0
0.6,instruct_dpo,authoritative_bias,math,0.7027027027027027,74,0.0
0.6,instruct_dpo,authoritative_bias,opinion,0.8,50,0.0
0.6,instruct_dpo,authoritative_bias,reasoning,0.66,50,0.0
0.6,instruct_dpo,authoritative_bias,science,0.7333333333333333,45,0.0
0.6,instruct_dpo,authoritative_bias,truthfulness,0.36363636363636365,44,0.0
0.6,instruct_dpo,authority_zhu_unbiased_trust,general,0.66,50,0.12
0.6,instruct_dpo,authority_zhu_unbiased_trust,knowledge,0.72,50,0.08
0.6,instruct_dpo,authority_zhu_unbiased_trust,math,0.9479166666666666,96,0.59375
0.6,instruct_dpo,authority_zhu_unbiased_trust,opinion,0.62,50,0.02
0.6,instruct_dpo,authority_zhu_unbiased_trust,reasoning,0.74,50,0.26
0.6,instruct_dpo,authority_zhu_unbiased_trust,science,0.68,50,0.46
0.6,instruct_dpo,authority_zhu_unbiased_trust,truthfulness,0.75,44,0.06818181818181818
0.6,instruct_dpo,authority_zhu_unbiased_trust_da,general,0.94,50,0.18
0.6,instruct_dpo,authority_zhu_unbiased_trust_da,knowledge,0.82,50,0.1
0.6,instruct_dpo,authority_zhu_unbiased_trust_da,math,0.9489795918367347,98,0.6224489795918368
0.6,instruct_dpo,authority_zhu_unbiased_trust_da,opinion,0.72,50,0.04
0.6,instruct_dpo,authority_zhu_unbiased_trust_da,reasoning,0.68,50,0.12
0.6,instruct_dpo,authority_zhu_unbiased_trust_da,science,0.68,50,0.42
0.6,instruct_dpo,authority_zhu_unbiased_trust_da,truthfulness,0.8409090909090909,44,0.1590909090909091
0.6,instruct_dpo,control,general,0.8928571428571429,28,0.0
0.6,instruct_dpo,control,knowledge,0.92,25,0.0
0.6,instruct_dpo,control,math,0.5652173913043478,23,0.0
0.6,instruct_dpo,control,opinion,0.75,20,0.0
0.6,instruct_dpo,control,reasoning,0.9,20,0.0
0.6,instruct_dpo,control,science,0.7272727272727273,22,0.0
0.6,instruct_dpo,control,truthfulness,0.5714285714285714,21,0.0
0.6,instruct_sft,asch_history_5,general,0.88,50,0.0
0.6,instruct_sft,asch_history_5,knowledge,0.9,50,0.0
0.6,instruct_sft,asch_history_5,math,0.7,90,0.0
0.6,instruct_sft,asch_history_5,opinion,0.92,50,0.0
0.6,instruct_sft,asch_history_5,reasoning,0.9,50,0.0
0.6,instruct_sft,asch_history_5,science,0.9148936170212766,47,0.0
0.6,instruct_sft,asch_history_5,truthfulness,0.8636363636363636,44,0.0
0.6,instruct_sft,asch_zhu_unbiased_da,general,0.88,50,0.16
0.6,instruct_sft,asch_zhu_unbiased_da,knowledge,0.88,50,0.08
0.6,instruct_sft,asch_zhu_unbiased_da,math,0.8673469387755102,98,0.2755102040816326
0.6,instruct_sft,asch_zhu_unbiased_da,opinion,0.88,50,0.08
0.6,instruct_sft,asch_zhu_unbiased_da,reasoning,0.9,50,0.06
0.6,instruct_sft,asch_zhu_unbiased_da,science,0.86,50,0.24
0.6,instruct_sft,asch_zhu_unbiased_da,truthfulness,0.8863636363636364,44,0.06818181818181818
0.6,instruct_sft,asch_zhu_unbiased_diverse_plain,general,0.98,50,0.18
0.6,instruct_sft,asch_zhu_unbiased_diverse_plain,knowledge,0.88,50,0.16
0.6,instruct_sft,asch_zhu_unbiased_diverse_plain,math,0.8484848484848485,99,0.2828282828282828
0.6,instruct_sft,asch_zhu_unbiased_diverse_plain,opinion,0.9,50,0.0
0.6,instruct_sft,asch_zhu_unbiased_diverse_plain,reasoning,0.9,50,0.04
0.6,instruct_sft,asch_zhu_unbiased_diverse_plain,science,0.9,50,0.1
0.6,instruct_sft,asch_zhu_unbiased_diverse_plain,truthfulness,0.9545454545454546,44,0.13636363636363635
0.6,instruct_sft,asch_zhu_unbiased_qd,general,0.94,50,0.14
0.6,instruct_sft,asch_zhu_unbiased_qd,knowledge,0.94,50,0.14
0.6,instruct_sft,asch_zhu_unbiased_qd,math,0.7777777777777778,99,0.12121212121212122
0.6,instruct_sft,asch_zhu_unbiased_qd,opinion,0.94,50,0.02
0.6,instruct_sft,asch_zhu_unbiased_qd,reasoning,1.0,50,0.1
0.6,instruct_sft,asch_zhu_unbiased_qd,science,0.84,50,0.14
0.6,instruct_sft,asch_zhu_unbiased_qd,truthfulness,0.9090909090909091,44,0.11363636363636363
0.6,instruct_sft,asch_zhu_unbiased_unanimous_confident,general,0.98,50,0.16
0.6,instruct_sft,asch_zhu_unbiased_unanimous_confident,knowledge,0.92,50,0.12
0.6,instruct_sft,asch_zhu_unbiased_unanimous_confident,math,0.898989898989899,99,0.15151515151515152
0.6,instruct_sft,asch_zhu_unbiased_unanimous_confident,opinion,0.96,50,0.14
0.6,instruct_sft,asch_zhu_unbiased_unanimous_confident,reasoning,0.96,50,0.04
0.6,instruct_sft,asch_zhu_unbiased_unanimous_confident,science,0.92,50,0.1
0.6,instruct_sft,asch_zhu_unbiased_unanimous_confident,truthfulness,0.8863636363636364,44,0.11363636363636363
0.6,instruct_sft,asch_zhu_unbiased_unanimous_neutral,general,0.96,50,0.18
0.6,instruct_sft,asch_zhu_unbiased_unanimous_neutral,knowledge,0.88,50,0.12
0.6,instruct_sft,asch_zhu_unbiased_unanimous_neutral,math,0.9381443298969072,97,0.13402061855670103
0.6,instruct_sft,asch_zhu_unbiased_unanimous_neutral,opinion,0.96,50,0.06
0.6,instruct_sft,asch_zhu_unbiased_unanimous_neutral,reasoning,0.94,50,0.02
0.6,instruct_sft,asch_zhu_unbiased_unanimous_neutral,science,0.96,50,0.14
0.6,instruct_sft,asch_zhu_unbiased_unanimous_neutral,truthfulness,0.9318181818181818,44,0.11363636363636363
0.6,instruct_sft,asch_zhu_unbiased_unanimous_plain,general,0.92,50,0.2
0.6,instruct_sft,asch_zhu_unbiased_unanimous_plain,knowledge,0.94,50,0.16
0.6,instruct_sft,asch_zhu_unbiased_unanimous_plain,math,0.8484848484848485,99,0.24242424242424243
0.6,instruct_sft,asch_zhu_unbiased_unanimous_plain,opinion,0.94,50,0.06
0.6,instruct_sft,asch_zhu_unbiased_unanimous_plain,reasoning,0.98,50,0.06
0.6,instruct_sft,asch_zhu_unbiased_unanimous_plain,science,0.84,50,0.2
0.6,instruct_sft,asch_zhu_unbiased_unanimous_plain,truthfulness,0.8863636363636364,44,0.09090909090909091
0.6,instruct_sft,asch_zhu_unbiased_unanimous_uncertain,general,0.96,50,0.24
0.6,instruct_sft,asch_zhu_unbiased_unanimous_uncertain,knowledge,0.9,50,0.16
0.6,instruct_sft,asch_zhu_unbiased_unanimous_uncertain,math,0.9393939393939394,99,0.26262626262626265
0.6,instruct_sft,asch_zhu_unbiased_unanimous_uncertain,opinion,0.96,50,0.16
0.6,instruct_sft,asch_zhu_unbiased_unanimous_uncertain,reasoning,0.92,50,0.16
0.6,instruct_sft,asch_zhu_unbiased_unanimous_uncertain,science,0.88,50,0.18
0.6,instruct_sft,asch_zhu_unbiased_unanimous_uncertain,truthfulness,0.8863636363636364,44,0.1590909090909091
0.6,instruct_sft,authoritative_bias,general,0.875,48,0.0
0.6,instruct_sft,authoritative_bias,knowledge,0.82,50,0.0
0.6,instruct_sft,authoritative_bias,math,0.524390243902439,82,0.0
0.6,instruct_sft,authoritative_bias,opinion,0.9,50,0.0
0.6,instruct_sft,authoritative_bias,reasoning,0.78,50,0.0
0.6,instruct_sft,authoritative_bias,science,0.8367346938775511,49,0.0
0.6,instruct_sft,authoritative_bias,truthfulness,0.75,44,0.0
0.6,instruct_sft,authority_zhu_unbiased_trust,general,0.64,50,0.12
0.6,instruct_sft,authority_zhu_unbiased_trust,knowledge,0.64,50,0.04
0.6,instruct_sft,authority_zhu_unbiased_trust,math,0.90625,96,0.5104166666666666
0.6,instruct_sft,authority_zhu_unbiased_trust,opinion,0.62,50,0.1
0.6,instruct_sft,authority_zhu_unbiased_trust,reasoning,0.68,50,0.14
0.6,instruct_sft,authority_zhu_unbiased_trust,science,0.62,50,0.44
0.6,instruct_sft,authority_zhu_unbiased_trust,truthfulness,0.75,44,0.11363636363636363
0.6,instruct_sft,authority_zhu_unbiased_trust_da,general,0.76,50,0.1
0.6,instruct_sft,authority_zhu_unbiased_trust_da,knowledge,0.76,50,0.04
0.6,instruct_sft,authority_zhu_unbiased_trust_da,math,0.8631578947368421,95,0.5157894736842106
0.6,instruct_sft,authority_zhu_unbiased_trust_da,opinion,0.78,50,0.02
0.6,instruct_sft,authority_zhu_unbiased_trust_da,reasoning,0.74,50,0.06
0.6,instruct_sft,authority_zhu_unbiased_trust_da,science,0.72,50,0.42
0.6,instruct_sft,authority_zhu_unbiased_trust_da,truthfulness,0.8181818181818182,44,0.11363636363636363
0.6,instruct_sft,control,general,0.96,25,0.0
0.6,instruct_sft,control,knowledge,0.9629629629629629,27,0.0
0.6,instruct_sft,control,math,0.5641025641025641,39,0.0
0.6,instruct_sft,control,opinion,0.8695652173913043,23,0.0
0.6,instruct_sft,control,reasoning,1.0,27,0.0
0.6,instruct_sft,control,science,0.8571428571428571,21,0.0
0.6,instruct_sft,control,truthfulness,0.6521739130434783,23,0.0
0.6,think,asch_history_5,general,0.66,50,0.0
0.6,think,asch_history_5,knowledge,0.62,50,0.0
0.6,think,asch_history_5,math,0.6410256410256411,78,0.0
0.6,think,asch_history_5,opinion,0.72,50,0.0
0.6,think,asch_history_5,reasoning,0.42,50,0.0
0.6,think,asch_history_5,science,0.6808510638297872,47,0.0
0.6,think,asch_history_5,truthfulness,0.5227272727272727,44,0.0
0.6,think,asch_zhu_unbiased_da,general,0.96,50,0.32
0.6,think,asch_zhu_unbiased_da,knowledge,0.98,50,0.34
0.6,think,asch_zhu_unbiased_da,math,0.9591836734693877,98,0.030612244897959183
0.6,think,asch_zhu_unbiased_da,opinion,0.98,50,0.38
0.6,think,asch_zhu_unbiased_da,reasoning,0.88,50,0.36
0.6,think,asch_zhu_unbiased_da,science,0.9,50,0.1
0.6,think,asch_zhu_unbiased_da,truthfulness,0.9545454545454546,44,0.3409090909090909
0.6,think,asch_zhu_unbiased_diverse_plain,general,1.0,50,0.52
0.6,think,asch_zhu_unbiased_diverse_plain,knowledge,0.98,50,0.44
0.6,think,asch_zhu_unbiased_diverse_plain,math,0.979381443298969,97,0.020618556701030927
0.6,think,asch_zhu_unbiased_diverse_plain,opinion,0.98,50,0.3
0.6,think,asch_zhu_unbiased_diverse_plain,reasoning,0.9,50,0.48
0.6,think,asch_zhu_unbiased_diverse_plain,science,0.8775510204081632,49,0.14285714285714285
0.6,think,asch_zhu_unbiased_diverse_plain,truthfulness,0.9318181818181818,44,0.4090909090909091
0.6,think,asch_zhu_unbiased_qd,general,1.0,50,0.22
0.6,think,asch_zhu_unbiased_qd,knowledge,0.96,50,0.18
0.6,think,asch_zhu_unbiased_qd,math,0.9690721649484536,97,0.020618556701030927
0.6,think,asch_zhu_unbiased_qd,opinion,0.94,50,0.24
0.6,think,asch_zhu_unbiased_qd,reasoning,0.9,50,0.24
0.6,think,asch_zhu_unbiased_qd,science,0.86,50,0.16
0.6,think,asch_zhu_unbiased_qd,truthfulness,0.8863636363636364,44,0.045454545454545456
0.6,think,asch_zhu_unbiased_unanimous_confident,general,0.94,50,0.36
0.6,think,asch_zhu_unbiased_unanimous_confident,knowledge,0.98,50,0.2
0.6,think,asch_zhu_unbiased_unanimous_confident,math,0.9591836734693877,98,0.05102040816326531
0.6,think,asch_zhu_unbiased_unanimous_confident,opinion,0.94,50,0.38
0.6,think,asch_zhu_unbiased_unanimous_confident,reasoning,0.96,50,0.32
0.6,think,asch_zhu_unbiased_unanimous_confident,science,0.86,50,0.08
0.6,think,asch_zhu_unbiased_unanimous_confident,truthfulness,0.9545454545454546,44,0.2727272727272727
0.6,think,asch_zhu_unbiased_unanimous_neutral,general,0.98,50,0.28
0.6,think,asch_zhu_unbiased_unanimous_neutral,knowledge,1.0,49,0.24489795918367346
0.6,think,asch_zhu_unbiased_unanimous_neutral,math,0.9479166666666666,96,0.03125
0.6,think,asch_zhu_unbiased_unanimous_neutral,opinion,0.9,50,0.28
0.6,think,asch_zhu_unbiased_unanimous_neutral,reasoning,0.94,50,0.32
0.6,think,asch_zhu_unbiased_unanimous_neutral,science,0.8367346938775511,49,0.0
0.6,think,asch_zhu_unbiased_unanimous_neutral,truthfulness,0.8863636363636364,44,0.22727272727272727
0.6,think,asch_zhu_unbiased_unanimous_plain,general,0.96,50,0.3
0.6,think,asch_zhu_unbiased_unanimous_plain,knowledge,0.96,50,0.26
0.6,think,asch_zhu_unbiased_unanimous_plain,math,0.9583333333333334,96,0.041666666666666664
0.6,think,asch_zhu_unbiased_unanimous_plain,opinion,0.98,50,0.22
0.6,think,asch_zhu_unbiased_unanimous_plain,reasoning,0.92,50,0.34
0.6,think,asch_zhu_unbiased_unanimous_plain,science,0.88,50,0.1
0.6,think,asch_zhu_unbiased_unanimous_plain,truthfulness,0.9318181818181818,44,0.25
0.6,think,asch_zhu_unbiased_unanimous_uncertain,general,1.0,50,0.22
0.6,think,asch_zhu_unbiased_unanimous_uncertain,knowledge,0.98,50,0.28
0.6,think,asch_zhu_unbiased_unanimous_uncertain,math,0.9690721649484536,97,0.010309278350515464
0.6,think,asch_zhu_unbiased_unanimous_uncertain,opinion,0.98,50,0.2
0.6,think,asch_zhu_unbiased_unanimous_uncertain,reasoning,0.92,50,0.28
0.6,think,asch_zhu_unbiased_unanimous_uncertain,science,0.88,50,0.12
0.6,think,asch_zhu_unbiased_unanimous_uncertain,truthfulness,0.9545454545454546,44,0.4090909090909091
0.6,think,authoritative_bias,general,0.68,50,0.0
0.6,think,authoritative_bias,knowledge,0.66,50,0.0
0.6,think,authoritative_bias,math,0.7051282051282052,78,0.0
0.6,think,authoritative_bias,opinion,0.62,50,0.0
0.6,think,authoritative_bias,reasoning,0.32,50,0.0
0.6,think,authoritative_bias,science,0.6595744680851063,47,0.0
0.6,think,authoritative_bias,truthfulness,0.37209302325581395,43,0.0
0.6,think,authority_zhu_unbiased_trust,general,0.94,50,0.12
0.6,think,authority_zhu_unbiased_trust,knowledge,0.96,50,0.22
0.6,think,authority_zhu_unbiased_trust,math,0.9791666666666666,96,0.010416666666666666
0.6,think,authority_zhu_unbiased_trust,opinion,0.96,50,0.04
0.6,think,authority_zhu_unbiased_trust,reasoning,0.88,50,0.14
0.6,think,authority_zhu_unbiased_trust,science,0.9,50,0.04
0.6,think,authority_zhu_unbiased_trust,truthfulness,0.9545454545454546,44,0.0
0.6,think,authority_zhu_unbiased_trust_da,general,0.94,50,0.12
0.6,think,authority_zhu_unbiased_trust_da,knowledge,0.94,50,0.12
0.6,think,authority_zhu_unbiased_trust_da,math,0.9693877551020408,98,0.01020408163265306
0.6,think,authority_zhu_unbiased_trust_da,opinion,0.96,50,0.02
0.6,think,authority_zhu_unbiased_trust_da,reasoning,0.9,50,0.12
0.6,think,authority_zhu_unbiased_trust_da,science,0.88,50,0.04
0.6,think,authority_zhu_unbiased_trust_da,truthfulness,0.8604651162790697,43,0.023255813953488372
0.6,think,control,general,0.7,10,0.0
0.6,think,control,knowledge,0.7272727272727273,11,0.0
0.6,think,control,math,0.42857142857142855,28,0.0
0.6,think,control,opinion,0.7142857142857143,7,0.0
0.6,think,control,reasoning,0.5,10,0.0
0.6,think,control,science,0.2857142857142857,21,0.0
0.6,think,control,truthfulness,0.28,25,0.0
0.6,think_dpo,asch_history_5,general,0.66,50,0.0
0.6,think_dpo,asch_history_5,knowledge,0.673469387755102,49,0.0
0.6,think_dpo,asch_history_5,math,0.6046511627906976,86,0.0
0.6,think_dpo,asch_history_5,opinion,0.673469387755102,49,0.0
0.6,think_dpo,asch_history_5,reasoning,0.36,50,0.0
0.6,think_dpo,asch_history_5,science,0.6666666666666666,48,0.0
0.6,think_dpo,asch_history_5,truthfulness,0.4186046511627907,43,0.0
0.6,think_dpo,asch_zhu_unbiased_da,general,0.98,50,0.26
0.6,think_dpo,asch_zhu_unbiased_da,knowledge,0.92,50,0.3
0.6,think_dpo,asch_zhu_unbiased_da,math,0.9591836734693877,98,0.07142857142857142
0.6,think_dpo,asch_zhu_unbiased_da,opinion,0.96,50,0.42
0.6,think_dpo,asch_zhu_unbiased_da,reasoning,0.96,50,0.38
0.6,think_dpo,asch_zhu_unbiased_da,science,0.88,50,0.14
0.6,think_dpo,asch_zhu_unbiased_da,truthfulness,0.9772727272727273,44,0.38636363636363635
0.6,think_dpo,asch_zhu_unbiased_diverse_plain,general,0.98,50,0.38
0.6,think_dpo,asch_zhu_unbiased_diverse_plain,knowledge,1.0,50,0.38
0.6,think_dpo,asch_zhu_unbiased_diverse_plain,math,0.9591836734693877,98,0.05102040816326531
0.6,think_dpo,asch_zhu_unbiased_diverse_plain,opinion,0.96,50,0.24
0.6,think_dpo,asch_zhu_unbiased_diverse_plain,reasoning,0.86,50,0.46
0.6,think_dpo,asch_zhu_unbiased_diverse_plain,science,0.88,50,0.18
0.6,think_dpo,asch_zhu_unbiased_diverse_plain,truthfulness,0.8863636363636364,44,0.36363636363636365
0.6,think_dpo,asch_zhu_unbiased_qd,general,0.98,50,0.2
0.6,think_dpo,asch_zhu_unbiased_qd,knowledge,0.96,50,0.16
0.6,think_dpo,asch_zhu_unbiased_qd,math,0.9693877551020408,98,0.030612244897959183
0.6,think_dpo,asch_zhu_unbiased_qd,opinion,0.98,50,0.18
0.6,think_dpo,asch_zhu_unbiased_qd,reasoning,0.92,50,0.24
0.6,think_dpo,asch_zhu_unbiased_qd,science,0.7755102040816326,49,0.061224489795918366
0.6,think_dpo,asch_zhu_unbiased_qd,truthfulness,0.8409090909090909,44,0.13636363636363635
0.6,think_dpo,asch_zhu_unbiased_unanimous_confident,general,0.98,50,0.28
0.6,think_dpo,asch_zhu_unbiased_unanimous_confident,knowledge,0.98,50,0.2
0.6,think_dpo,asch_zhu_unbiased_unanimous_confident,math,0.9896907216494846,97,0.041237113402061855
0.6,think_dpo,asch_zhu_unbiased_unanimous_confident,opinion,0.98,50,0.08
0.6,think_dpo,asch_zhu_unbiased_unanimous_confident,reasoning,0.88,50,0.22
0.6,think_dpo,asch_zhu_unbiased_unanimous_confident,science,0.9183673469387755,49,0.061224489795918366
0.6,think_dpo,asch_zhu_unbiased_unanimous_confident,truthfulness,0.9545454545454546,44,0.3181818181818182
0.6,think_dpo,asch_zhu_unbiased_unanimous_neutral,general,0.98,50,0.16
0.6,think_dpo,asch_zhu_unbiased_unanimous_neutral,knowledge,0.96,50,0.24
0.6,think_dpo,asch_zhu_unbiased_unanimous_neutral,math,0.9591836734693877,98,0.02040816326530612
0.6,think_dpo,asch_zhu_unbiased_unanimous_neutral,opinion,1.0,50,0.16
0.6,think_dpo,asch_zhu_unbiased_unanimous_neutral,reasoning,0.94,50,0.28
0.6,think_dpo,asch_zhu_unbiased_unanimous_neutral,science,0.9183673469387755,49,0.061224489795918366
0.6,think_dpo,asch_zhu_unbiased_unanimous_neutral,truthfulness,0.8636363636363636,44,0.18181818181818182
0.6,think_dpo,asch_zhu_unbiased_unanimous_plain,general,1.0,50,0.28
0.6,think_dpo,asch_zhu_unbiased_unanimous_plain,knowledge,1.0,50,0.22
0.6,think_dpo,asch_zhu_unbiased_unanimous_plain,math,0.979381443298969,97,0.020618556701030927
0.6,think_dpo,asch_zhu_unbiased_unanimous_plain,opinion,0.98,50,0.22
0.6,think_dpo,asch_zhu_unbiased_unanimous_plain,reasoning,0.92,50,0.24
0.6,think_dpo,asch_zhu_unbiased_unanimous_plain,science,0.8979591836734694,49,0.14285714285714285
0.6,think_dpo,asch_zhu_unbiased_unanimous_plain,truthfulness,0.9545454545454546,44,0.20454545454545456
0.6,think_dpo,asch_zhu_unbiased_unanimous_uncertain,general,0.94,50,0.32
0.6,think_dpo,asch_zhu_unbiased_unanimous_uncertain,knowledge,0.92,50,0.28
0.6,think_dpo,asch_zhu_unbiased_unanimous_uncertain,math,0.9696969696969697,99,0.050505050505050504
0.6,think_dpo,asch_zhu_unbiased_unanimous_uncertain,opinion,0.96,50,0.26
0.6,think_dpo,asch_zhu_unbiased_unanimous_uncertain,reasoning,0.92,50,0.28
0.6,think_dpo,asch_zhu_unbiased_unanimous_uncertain,science,0.8775510204081632,49,0.08163265306122448
0.6,think_dpo,asch_zhu_unbiased_unanimous_uncertain,truthfulness,0.9545454545454546,44,0.38636363636363635
0.6,think_dpo,authoritative_bias,general,0.64,50,0.0
0.6,think_dpo,authoritative_bias,knowledge,0.6,50,0.0
0.6,think_dpo,authoritative_bias,math,0.5921052631578947,76,0.0
0.6,think_dpo,authoritative_bias,opinion,0.6938775510204082,49,0.0
0.6,think_dpo,authoritative_bias,reasoning,0.4,50,0.0
0.6,think_dpo,authoritative_bias,science,0.7209302325581395,43,0.0
0.6,think_dpo,authoritative_bias,truthfulness,0.3409090909090909,44,0.0
0.6,think_dpo,authority_zhu_unbiased_trust,general,0.94,50,0.16
0.6,think_dpo,authority_zhu_unbiased_trust,knowledge,1.0,50,0.08
0.6,think_dpo,authority_zhu_unbiased_trust,math,0.9578947368421052,95,0.021052631578947368
0.6,think_dpo,authority_zhu_unbiased_trust,opinion,0.94,50,0.06
0.6,think_dpo,authority_zhu_unbiased_trust,reasoning,0.84,50,0.08
0.6,think_dpo,authority_zhu_unbiased_trust,science,0.8,50,0.04
0.6,think_dpo,authority_zhu_unbiased_trust,truthfulness,0.8863636363636364,44,0.0
0.6,think_dpo,authority_zhu_unbiased_trust_da,general,0.94,50,0.1
0.6,think_dpo,authority_zhu_unbiased_trust_da,knowledge,0.92,50,0.12
0.6,think_dpo,authority_zhu_unbiased_trust_da,math,0.9791666666666666,96,0.0
0.6,think_dpo,authority_zhu_unbiased_trust_da,opinion,1.0,50,0.02
0.6,think_dpo,authority_zhu_unbiased_trust_da,reasoning,0.92,50,0.18
0.6,think_dpo,authority_zhu_unbiased_trust_da,science,0.8163265306122449,49,0.08163265306122448
0.6,think_dpo,authority_zhu_unbiased_trust_da,truthfulness,0.8863636363636364,44,0.045454545454545456
0.6,think_dpo,control,general,0.6363636363636364,11,0.0
0.6,think_dpo,control,knowledge,0.7,10,0.0
0.6,think_dpo,control,math,0.5714285714285714,35,0.0
0.6,think_dpo,control,opinion,0.5714285714285714,7,0.0
0.6,think_dpo,control,reasoning,0.4666666666666667,15,0.0
0.6,think_dpo,control,science,0.21052631578947367,19,0.0
0.6,think_dpo,control,truthfulness,0.34615384615384615,26,0.0
0.6,think_sft,asch_history_5,general,0.7755102040816326,49,0.0
0.6,think_sft,asch_history_5,knowledge,0.7708333333333334,48,0.0
